media_ID,media_ok,media_type,media_titre,media_playlist,media_pseudo,media_affiche,media_date_sortie,media_realisateurs,media_acteurs,media_genre,media_nationalite,media_annonce,media_nbSaison,media_synopsis,media_nbVisite,media_date_ajout,media_date_last_mod,media_nbCom,media_lien_amazone,media_etat,media_supprimer,media_youtube,media_youtube2,media_youtube3
567,,film,Lawrence d'Arabie,http://gdata.youtube.com/feeds/api/playlists/85F898E55967AD47?alt=rss,admin,http://fr.web.img4.acsta.net/r_640_600/b_1_d6d6d6/medias/nmedia/00/02/56/04/affiche.jpg,1963,David Lean,"Peter O'Toole, Alec Guinness, Omar Sharif",Aventure,"BRITANNIQUE , AMÉRICAIN",,,"Le destin hors du commun de l'officier britannique T. E. Lawrence, personnalité brillante mais controversée. L'histoire débute sur la mort du protagoniste, dans un accident de moto en 1935. Puis un flashback amène le spectacteur en 1916 au Caire, alors que le jeune officier est chargé d'enquêter sur les révoltes arabes contre l'occupant turc. Celui qu'on appellera plus tard ""Lawrence d'Arabie"" se range alors du côté des insurgés et, dans les dunes éternelles du désert, organise une guérilla avant de participer à la chute de l'Empire Ottoman. Adapté des Sept Piliers de la sagesse, son récit autobiographique.",103,1373216535,,0,,1,0,http://www.youtube.com/watch?v=8GQhu9Kpn7w,,
568,1,film,Mud - Sur les rives du Mississippi,http://gdata.youtube.com/feeds/api/playlists/Lhu_aWzuRciC2bDkRoVzYKvuJwhvclki?alt=rss,admin,http://fr.web.img3.acsta.net/r_640_600/b_1_d6d6d6/pictures/210/002/21000219_20130419193021705.jpg,2013,Jeff Nichols,"Matthew McConaughey, Tye Sheridan, Jacob Lofland",Drame,USA,,,"Ellis et Neckbone, 14 ans, découvrent lors d’une de leurs escapades quotidiennes, un homme réfugié sur une île au milieu du Mississipi. C’est Mud : un serpent tatoué sur le bras, un flingue et une chemise porte-bonheur. Mud, c’est aussi un homme qui croit en l’amour, une croyance à laquelle Ellis a désespérément besoin de se raccrocher pour tenter d’oublier les tensions quotidiennes entre ses parents. Très vite, Mud met les deux adolescents à contribution pour réparer un bateau qui lui permettra de quitter l’île. Difficile cependant pour les garçons de déceler le vrai du faux dans les paroles de Mud. A-t-il vraiment tué un homme, est-il poursuivi par la justice, par des chasseurs de primes ? Et qui est donc cette fille mystérieuse qui vient de débarquer dans leur petite ville de l’Arkansas ?",81,1373216535,,0,,1,0,http://www.youtube.com/watch?v=f1J-hBH2QPY,,
569,1,film,Taxi Driver,http://gdata.youtube.com/feeds/api/playlists/ACBE1753F9C48D32?alt=rss,admin,http://fr.web.img1.acsta.net/r_640_600/b_1_d6d6d6/medias/nmedia/18/35/91/08/18869843.jpg,1976,Martin Scorsese,"Robert De Niro, Jodie Foster, Harvey Keitel",Drame,USA,,,"Vétéran de la Guerre du Vietnam, Travis Bickle est chauffeur de taxi dans la ville de New York. Ses rencontres nocturnes et la violence quotidienne dont il est témoin lui font peu à peu perdre la tête. Il se charge bientôt de délivrer une prostituée mineure de ses souteneurs.",67,1373216535,,0,,1,0,http://www.youtube.com/watch?v=XqrzXk38PrQ,,
570,1,film,Trance,http://gdata.youtube.com/feeds/api/playlists/tEXBGnKVsH2nLwVjN7qpGBbww1K5y8-q?alt=rss,admin,http://fr.web.img6.acsta.net/r_640_600/b_1_d6d6d6/medias/nmedia/18/95/49/26/20492152.jpg,2013,Danny Boyle,"James McAvoy, Vincent Cassel, Rosario Dawson",Thriller,ANGLETERRE,,,"Commissaire-priseur expert dans les œuvres d’art, Simon se fait le complice du gang de Franck pour voler un tableau d’une valeur de plusieurs millions de dollars. Dans le feu de l’action, Simon reçoit un violent coup sur la tête. À son réveil, il n’a plus aucun souvenir de l’endroit où il a caché le tableau. Ni les menaces ni la torture ne lui feront retrouver la mémoire. Franck engage alors une spécialiste de l’hypnose pour tenter de découvrir la réponse dans les méandres de l’esprit de Simon…",99,1373216535,,0,,1,0,http://www.youtube.com/watch?v=DSj01_sX9Eg,,
571,1,film,Very Bad Trip 3,http://gdata.youtube.com/feeds/api/playlists/Oy8B1-mC8mM8N75_8HShSpeLywVO4w86?alt=rss,admin,http://fr.web.img1.acsta.net/r_640_600/b_1_d6d6d6/pictures/210/080/21008070_20130524113929346.jpg,2013,Todd Phillips,"Bradley Cooper, Ed Helms, Zach Galifianakis",Comédie,USA,,,"Deux ans ont passé. Phil (Bradley Cooper), Stu (Ed Helms) et Doug (Justin Bartha) mènent des existences tranquilles et heureuses. Ils ont fait disparaître leurs tatouages et se sont rachetés une conduite. Aux dernières nouvelles, Leslie Chow (Ken Jeong), qui attirait les catastrophes, a échoué dans une prison en Thaïlande : depuis qu'il n'est plus dans le secteur, nos trois lascars ont - presque - oublié leurs folles virées nocturnes à travers les quartiers sordides de Las Vegas, à moitié shootés, et le jour où ils se sont fait kidnapper, tirer dessus et prendre en chasse par une bande de dangereux dealers à Bangkok... Le seul de la Meute à ne pas avoir trouvé son équilibre est Alan (Zach Galifianakis). Se cherchant toujours, la brebis galeuse du groupe a arrêté les médocs et donné libre cours à ses impulsions, ce qui, dans son cas, revient à ne reculer devant rien et à ne se fixer aucune limite... Jusqu'à ce qu'il traverse une crise douloureuse et qu'il se mette en quête du soutien dont il a besoin. Et qui mieux que ses trois meilleurs copains pourraient l'aider à s'engager dans la bonne voie ? Cette fois, il n'y a pas de mariage, ni de fête d'enterrement de vie de garçon. Qu'est-ce-qui pourrait donc bien dégénérer ? Mais quand la Meute s'en mêle, il faut être prêt à tout ! Et pour boucler la boucle, la petite bande doit retourner là où tout a commencé : à Las Vegas...",80,1373216535,,0,,1,0,http://www.youtube.com/watch?v=6ojwHTJ3Lhk,,
572,1,film,After Earth,http://gdata.youtube.com/feeds/api/playlists/2MOqm0LLE2Xfq53p-md-yE45Xi6WcgZY?alt=rss,admin,http://fr.web.img3.acsta.net/r_640_600/b_1_d6d6d6/medias/nmedia/18/92/13/97/20509208.jpg,2013,M. Night Shyamalan,"Jaden Smith, Will Smith, Sophie Okonedo",Science fiction,USA,,,"Après un atterrissage forcé, Kitai Raige et son père, Cypher, se retrouvent sur Terre, mille ans après que l’humanité a été obligée d’évacuer la planète, chassée par des événements cataclysmiques. Cypher est grièvement blessé, et Kitai s’engage dans un périple à haut risque pour signaler leur présence et demander de l’aide. Il va explorer des lieux inconnus, affronter les espèces animales qui ont évolué et dominent à présent la planète, et combattre une créature extraterrestre redoutable qui s’est échappée au moment du crash. Pour avoir une chance de rentrer chez eux, père et fils vont devoir apprendre à œuvrer ensemble et à se faire confiance…",63,1373216535,,0,,1,0,http://www.youtube.com/watch?v=PIH9ZnBKmEY,,
573,1,film,Star Trek Into Darkness,http://gdata.youtube.com/feeds/api/playlists/i7c3QE0vQzmNfJzZwKfLGGWkL2Bhi-NM?alt=rss,admin,http://images.allocine.fr/r_640_600/b_1_d6d6d6/medias/nmedia/18/95/04/04/20535567.jpg,2013,J.J. Abrams,"Chris Pine, Zachary Quinto, Benedict Cumberbatch",Science fiction,USA,,,"Alors qu’il rentre à sa base, l’équipage de l’Enterprise doit faire face à des forces terroristes implacables au sein même de son organisation. L’ennemi a fait exploser la flotte et tout ce qu’elle représentait, plongeant notre monde dans le chaos… Dans un monde en guerre, le Capitaine Kirk, animé par la vengeance, se lance dans une véritable chasse à l’homme, pour neutraliser celui qui représente à lui seul une arme de destruction massive. Nos héros entrent dans un jeu d’échecs mortel. L’amour sera menacé, des amitiés seront brisées et des sacrifices devront être faits dans la seule famille qu’il reste à Kirk : son équipe.",48,1373216535,,0,,1,0,http://www.youtube.com/watch?v=amuQqUg6nqQ,,
574,1,film,The Bling Ring,http://gdata.youtube.com/feeds/api/playlists/XhiJ0RbRMQSX7-09lXjiaNn5BOsUNe4K?alt=rss,admin,http://fr.web.img1.acsta.net/r_640_600/b_1_d6d6d6/pictures/210/052/21005295_20130513125110571.jpg,2013,Sofia Coppola,"Katie Chang, Israel Broussard, Emma Watson",Drame,USA,,,"À Los Angeles, un groupe d’adolescents fascinés par le people et l’univers des marques traque via Internet l’agenda des célébrités pour cambrioler leurs résidences. Ils subtiliseront pour plus de 3 millions de dollars d’objets de luxe : bijoux, vêtements, chaussures, etc. Parmi leurs victimes, on trouve Paris Hilton, Orlando Bloom et Rachel Bilson. Les médias ont surnommé ce gang, le ""Bling Ring"".",60,1373216535,,0,,1,0,http://www.youtube.com/watch?v=Fhy--c4HpnE,,
575,1,film,Man of Steel,http://gdata.youtube.com/feeds/api/playlists/VbxUhKqkCBCfLir9GtU-cbnnGdzJVNuO?alt=rss,admin,http://images.allocine.fr/r_640_600/b_1_d6d6d6/pictures/210/081/21008110_20130524125237634.jpg,2013,Zack Snyder,"Henry Cavill, Amy Adams, Michael Shannon",Action,"AMÉRICAIN , CANADIEN , BRITANNIQUE",,,"Un petit garçon découvre qu'il possède des pouvoirs surnaturels et qu'il n'est pas né sur Terre. Plus tard, il s'engage dans un périple afin de comprendre d'où il vient et pourquoi il a été envoyé sur notre planète. Mais il devra devenir un héros s'il veut sauver le monde de la destruction totale et incarner l'espoir pour toute l'humanité.",59,1373216535,,0,,1,0,http://www.youtube.com/watch?v=IzXi9Wl3x9s,,
576,1,film,Jack Reacher,http://gdata.youtube.com/feeds/api/playlists/QlkIhkVqDNLEv4vD9V4T1OzyshcQK0nO?alt=rss,admin,http://fr.web.img5.acsta.net/r_640_600/b_1_d6d6d6/medias/nmedia/18/91/59/17/20301744.jpg,2012,Christopher McQuarrie,"Tom Cruise, Rosamund Pike, Robert Duvall",Action,USA,,,"Un homme armé fait retentir six coups de feu. Cinq personnes sont tuées. Toutes les preuves accusent l’homme qui a été arrêté. Lors de son interrogatoire, le suspect ne prononce qu’une phrase : « Trouvez Jack Reacher. » Commence alors une haletante course pour découvrir la vérité, qui va conduire Jack Reacher à affronter un ennemi inattendu mais redoutable, qui garde un lourd secret.",57,1373216535,,0,,1,0,http://www.youtube.com/watch?v=z1T825vS7is,,
577,1,film,Jusqu'à ce que la fin du monde nous sépare,http://gdata.youtube.com/feeds/api/playlists/B73BB6AF3BC4E60E?alt=rss,admin,http://fr.web.img4.acsta.net/r_640_600/b_1_d6d6d6/medias/nmedia/18/91/23/74/20135951.jpg,2012,Lorene Scafaria,"Steve Carell, Keira Knightley, Melanie Lynskey",Comédie,USA,,,"Que feriez-vous si la fin du monde arrivait dans 3 semaines ? C’est la question que toute l’humanité est obligée de se poser après la découverte d’un astéroïde se dirigeant tout droit vers notre planète. Certains continuent leur routine quotidienne, d’autres s’autorisent tous les excès, toutes les folies. Dodge est quant à lui nouvellement célibataire, sa femme ayant décidée que finalement, elle préférait encore affronter la fin du monde sans son mari. Il décide alors de partir à la recherche de son amour de jeunesse, qu’il n’a pas vu depuis 25 ans. Mais sa rencontre avec Penny risque de bouleverser tous ses plans.",91,1373216535,,0,,1,0,http://www.youtube.com/watch?v=XjC3Ss4rp0E,,
578,1,film,Les Bêtes du sud sauvage,http://gdata.youtube.com/feeds/api/playlists/SxdDaQ6Ir1dv0SPGDRCi2tB3H9fuq_Yn?alt=rss,admin,http://fr.web.img4.acsta.net/r_640_600/b_1_d6d6d6/medias/nmedia/18/90/22/18/20251251.jpg,2012,Benh Zeitlin,"Quvenzhané Wallis, Dwight Henry, Levy Easterly",Drame,USA,,,"Hushpuppy, 6 ans, vit dans le bayou avec son père.Brusquement, la nature s'emballe, la température monte, les glaciers fondent, libérant une armée d'aurochs.Avec la montée des eaux, l'irruption des aurochs et la santé de son père qui décline, Hushpuppy décide de partir à la recherche de sa mère disparue.",92,1373216535,,0,,1,0,http://www.youtube.com/watch?v=_V3qaiaWbHU,,
580,1,film,Cogan : Killing Them Softly,http://gdata.youtube.com/feeds/api/playlists/9o8utMH58UUa1FCRBtmdS1aSpO2q9f1f?alt=rss,admin,http://fr.web.img3.acsta.net/r_640_600/b_1_d6d6d6/medias/nmedia/18/93/25/14/20319420.jpg,2012,Andrew Dominik,"Brad Pitt, Scoot McNairy, James Gandolfini",Thriller,USA,,,"Lorsqu’une partie de poker illégale est braquée, c’est tout le monde des bas-fonds de la pègre qui est menacé. Les caïds de la Mafia font appel à Jackie Cogan pour trouver les coupables. Mais entre des commanditaires indécis, des escrocs à la petite semaine, des assassins fatigués et ceux qui ont fomenté le coup, Cogan va avoir du mal à garder le contrôle d’une situation qui dégénère…",81,1373216535,,0,,1,0,http://www.youtube.com/watch?v=bQ2MnKvdr10,,
581,1,film,Silent Hill 2 : Revelation 3D,http://gdata.youtube.com/feeds/api/playlists/H0CIv3eBQ0bK8nqsBdlZp8cmWgiOkzB5?alt=rss,admin,http://fr.web.img1.acsta.net/r_640_600/b_1_d6d6d6/medias/nmedia/18/93/95/83/20289333.jpg,2012,Michael J. Bassett,"Adelaide Clemens, Sean Bean, Kit Harington",Epouvante-horreur,"FRANÇAIS , CANADIEN",,,"Depuis son plus jeune âge, Heather Mason a l’habitude de changer d’adresse très souvent avec son père. Sans vraiment savoir pourquoi, elle fuit. Pourtant, cette fois, elle est piégée. Pour sauver celui qui avait toujours réussi à la protéger et découvrir qui elle est vraiment, Heather va devoir affronter un cauchemar qui devient de plus en plus réel…Silent Hill.",52,1373216535,,0,,1,0,http://www.youtube.com/watch?v=MImLyiJCFm0,,
583,1,film,The Impossible,http://gdata.youtube.com/feeds/api/playlists/FCEE1D30D7768594?alt=rss,admin,http://fr.web.img3.acsta.net/r_640_600/b_1_d6d6d6/medias/nmedia/18/92/79/54/20282580.jpg,2012,Juan Antonio Bayona,"Naomi Watts, Ewan McGregor, Tom Holland (II)",Drame,"AMÉRICAIN , ESPAGNOL",,,"L’histoire d’une famille prise dans une des plus terribles catastrophes naturelles récentes. The Impossible raconte comment un couple et leurs enfants en vacances en Thaïlande sont séparés par le tsunami du 26 décembre 2004. Au milieu de centaines de milliers d’autres personnes, ils vont tenter de survivre et de se retrouver. D’après une histoire vraie.",52,1373216535,,0,,1,0,http://www.youtube.com/watch?v=uJmNAOSkQAM,,
584,1,film,Argo,http://gdata.youtube.com/feeds/api/playlists/La5IJKUlCqpjmFZfaViCGKOFBEo9-uHG?alt=rss,admin,http://fr.web.img5.acsta.net/r_640_600/b_1_d6d6d6/medias/nmedia/18/87/65/00/20273151.jpg,2012,Ben Affleck,"Ben Affleck, Bryan Cranston, John Goodman",Thriller,USA,,,"Le 4 novembre 1979, au summum de la révolution iranienne, des militants envahissent l’ambassade américaine de Téhéran, et prennent 52 Américains en otage. Mais au milieu du chaos, six Américains réussissent à s’échapper et à se réfugier au domicile de l’ambassadeur canadien. Sachant qu’ils seront inévitablement découverts et probablement tués, un spécialiste de ""l’exfiltration"" de la CIA du nom de Tony Mendez monte un plan risqué visant à les faire sortir du pays. Un plan si incroyable qu’il ne pourrait exister qu’au cinéma.",73,1373216535,,0,,1,0,http://www.youtube.com/watch?v=AX2iBdjjScA,,
585,1,film,American Graffiti,http://gdata.youtube.com/feeds/api/playlists/245B39FE0D103A72?alt=rss,admin,http://fr.web.img2.acsta.net/r_640_600/b_1_d6d6d6/medias/nmedia/18/36/14/46/20266325.jpg,1974,George Lucas,"Richard Dreyfuss, Ron Howard, Paul Le Mat",Comédie dramatique,USA,,,"En 1962, Curt Henderson, Steve Bolander, Terry Fields et John Milner viennent de terminer le lycée et s'apprêtent à entrer à l'université. A la veille de la séparation, les quatre amis décident de profiter d'une dernière soirée en bonne compagnie et au fil de la nuit les groupes prennent une nouvelle forme.",57,1373216535,,0,,1,0,http://www.youtube.com/watch?v=fsV1ZCsxPmQ,,
586,,film,Frankenweenie,http://gdata.youtube.com/feeds/api/playlists/BZVuZx9FYpktGdtBDtHdRYbxEY4fNSfh?alt=rss,admin,http://www.allocine.fr/film/fichefilm-132661/photos/detail/?cmediafile=20272905,2012,Tim Burton,"Charlie Tahan, Winona Ryder, Martin Landau",Animation,USA,,,"Après la mort soudaine de Sparky, son chien adoré, le jeune Victor fait appel au pouvoir de la science afin de ramener à la vie celui qui était aussi son meilleur ami. Il lui apporte au passage quelques modifications de son cru… Victor va tenter de cacher la créature qu’il a fabriquée mais lorsque Sparky s’échappe, ses copains de classe, ses professeurs et la ville tout entière vont apprendre que vouloir mettre la vie en laisse peut avoir quelques monstrueuses conséquences…",63,1373216535,,0,,1,0,http://www.youtube.com/watch?v=_sLvuxbNrYY,,
588,1,film,Bachelorette,http://gdata.youtube.com/feeds/api/playlists/mKABEDOsP1ZgwvALOHxLmzJbQmgDx2sj?alt=rss,admin,http://fr.web.img5.acsta.net/r_640_600/b_1_d6d6d6/medias/nmedia/18/86/82/74/20216610.jpg,2012,Leslye Headland,"Kirsten Dunst, Rebel Wilson, Lizzy Caplan",Comédie,USA,,,"Regan, Gena et Katie sont inséparables depuis le lycée. Très cyniques, elles sont stupéfaites d'apprendre que leur amie Becky, adorable mais rondouillette, est la première d'entre elles à se marier ! Alors que Gena et Katie sont toujours célibataires, Regan harcèle Frank, avec qui elle sort depuis quatre ans, pour qu'il la demande en mariage. Lorsque Becky demande à Regan, particulièrement névrosée, de l'aider à préparer la cérémonie et d'être sa demoiselle d'honneur, celle-ci est furieuse. Six mois plus tard, la veille du mariage, Regan, très remontée, tyrannise le personnel et les invités, tandis que Katie et Gena s'apprêtent à faire la fête. Mais tout va de travers. Au moment où les trois amies tentent de noyer leur chagrin au bar, elles tombent sur Clyde, petit ami de Gena à l'époque du lycée. Or, il se trouve qu'ils s'aiment encore… Plus tard, pendant la répétition générale du dîner, Gena, très éméchée, porte un toast et suscite le malaise en racontant que Becky était boulimique quand elle était ado. Et quand Katie oublie d'annuler un strip-teaseur qu'elle avait engagé pour l'enterrement de vie de jeune fille, la mariée s'emporte ! Furieuse, elle demande aux trois amies de ne venir au mariage que si elles ne boivent pas et se comportent en adultes. Ce qui n'empêche pas Regan, Gena et Katie de faire une fête d'enfer toute la nuit jusqu'au lendemain, jour de la cérémonie…",180,1373216535,,0,,1,0,http://www.youtube.com/watch?v=d5xU-eQaJ84,,
589,1,film,Arctique,http://gdata.youtube.com/feeds/api/playlists/DFD04F01BE4C2088?alt=rss,admin,http://fr.web.img3.acsta.net/r_640_600/b_1_d6d6d6/medias/nmedia/18/93/95/07/20288754.jpg,2012,Greg MacGillivray,Meryl Streep,Documentaire,USA,,,"Un documentaire qui suit le parcours d'une ourse polaire et de ses deux petits, luttant pour leur survie dans l'Arctique.",58,1373216535,,0,,1,0,http://www.youtube.com/watch?v=lCZ-PJc4CEQ,,
590,1,film,Ted,http://gdata.youtube.com/feeds/api/playlists/9BobeB91oBFtwEv_ynMPHIi5A-a1yIRF?alt=rss,admin,http://fr.web.img4.acsta.net/r_640_600/b_1_d6d6d6/medias/nmedia/18/89/57/28/20196214.jpg,2012,Seth MacFarlane,"Mark Wahlberg, Mila Kunis, Seth MacFarlane",Comédie,USA,,,"À 8 ans, le petit John Bennett fit le voeu que son ours en peluche de Noël s’anime et devienne son meilleur ami pour la vie, et il vit son voeu exaucé. Presque 30 ans plus tard, l’histoire n’a plus vraiment les allures d’un conte de Noël. L’omniprésence de Ted aux côtés de John pèse lourdement sur sa relation amoureuse avec Lori. Bien que patiente, Lori voit en cette amitié exclusive, consistant principalement à boire des bières et fumer de l’herbe devant des programmes télé plus ringards les uns que les autres, un handicap pour John qui le confine à l’enfance, l’empêche de réussir professionnellement et de réellement s’investir dans leur couple. Déchiré entre son amour pour Lori et sa loyauté envers Ted, John lutte pour devenir enfin un homme, un vrai !",73,1373216535,,0,,1,0,http://www.youtube.com/watch?v=esfilNg464I,,
592,1,film,Ruby,http://gdata.youtube.com/feeds/api/playlists/kMqsMDaGZ0Xe7xrlGq628w4gD12N8CG7?alt=rss,admin,http://fr.web.img6.acsta.net/r_640_600/b_1_d6d6d6/medias/nmedia/18/92/31/04/20217764.jpg,2012,John Mackenzie,"Danny Aiello, Arliss Howard, Sherilyn Fenn",Policier,"BRITANNIQUE , JAPONAIS , AMÉRICAIN",,,"Dans les années 60, Jack Ruby est le patron de la discothèque, le ""Carrousel Club"". Il fut un temps où cet homme était étroitement lié à la mafia, et aujourd'hui, il est devenu un indicateur crucial pour le FBI. Néanmoins, une altercation se produit dans son bar et Ruby assassine un truand pour protéger un membre de la pègre. Quelques mois plus tard, ce dernier réitère son acte sur Lee Harvey Oswald, assassin présumé de Kennedy. Connaissant ses antécédents, la police enquête pour savoir qui de la mafia ou des services secrets a commandité ce meurtre.",56,1373216535,,0,,1,0,http://www.youtube.com/watch?v=peubRbkiJO8,,
593,1,film,Savages,http://gdata.youtube.com/feeds/api/playlists/ag4UhJvUnLr4OjH5JpQUKItEJABY9exw?alt=rss,admin,http://fr.web.img4.acsta.net/r_640_600/b_1_d6d6d6/medias/nmedia/18/89/96/96/20184017.jpg,2012,Oliver Stone,"Taylor Kitsch, Aaron Taylor-Johnson, Blake Lively",Drame,USA,,,"Laguna Beach, Californie : Ben, botaniste bohème, Chon, ancien Navy Seal, et la belle O partagent tout. Ben et Chon sont à la tête d’un business florissant. Les graines ramenées par Chon de ses missions et le génie de Ben ont donné naissance au meilleur cannabis qui soit. Même s’il est officiellement produit pour des raisons thérapeutiques, ils en dealent partout avec la complicité de Dennis, un agent des stups. Leur affaire marche tellement bien qu’elle attire l’attention du cartel mexicain de Baja, dirigé d’une main de fer par Elena. Face à leur proposition d’""association"", Chon est partisan de résister par la force, mais Ben préfère tout abandonner. Pour les contraindre à coopérer, le cartel kidnappe O. Elena a eu raison d’utiliser les liens très forts du trio, mais elle a aussi sous-estimé leur capacité à réagir… C’est le début d’une guerre entre l’organisation du crime dont le bras armé, Lado, ne fait aucun cadeau et le trio. Qu’il s’agisse de pouvoir, d’innocence, ou de la vie de ceux qu’ils aiment, tout le monde a quelque chose à perdre.",46,1373216535,,0,,1,0,http://www.youtube.com/watch?v=_ZnssgVqEBo,,
594,1,film,Des hommes sans loi,http://gdata.youtube.com/feeds/api/playlists/72vbUER2YukpSkg7Lo0RTXcozSdW-9ny?alt=rss,admin,http://fr.web.img1.acsta.net/r_640_600/b_1_d6d6d6/medias/nmedia/18/90/46/07/20182376.jpg,2012,John Hillcoat,"Shia LaBeouf, Tom Hardy, Jason Clarke",Drame,USA,,,"1931. Au cœur de l’Amérique en pleine Prohibition, dans le comté de Franklin en Virginie, état célèbre pour sa production d’alcool de contrebande, les trois frères Bondurant sont des trafiquants notoires : Jack, le plus jeune, ambitieux et impulsif, veut transformer la petite affaire familiale en trafic d’envergure. Il rêve de beaux costumes, d’armes, et espère impressionner la sublime Bertha… Howard, le cadet, est le bagarreur de la famille. Loyal, son bon sens se dissout régulièrement dans l’alcool qu’il ne sait pas refuser… Forrest, l’aîné, fait figure de chef et reste déterminé à protéger sa famille des nouvelles règles qu’impose un nouveau monde économique. Lorsque Maggie débarque fuyant Chicago, il la prend aussi sous sa protection. Seuls contre une police corrompue, une justice arbitraire et des gangsters rivaux, les trois frères écrivent leur légende : une lutte pour rester sur leur propre chemin, au cours de la première grande ruée vers l’or du crime.",87,1373216535,,0,,1,0,http://www.youtube.com/watch?v=g3hHgQc9Tf8,,
596,,film,Blow Out,http://gdata.youtube.com/feeds/api/playlists/?alt=rss,admin,http://fr.web.img4.acsta.net/r_640_600/b_1_d6d6d6/medias/nmedia/18/66/03/68/20187038.jpg,1982,Brian De Palma,"John Travolta, Nancy Allen, John Lithgow",Thriller,USA,,,"Alors qu'il enregistre les bruits nocturnes de la nature dans une campagne isolée, un ingénieur du son est témoin d'un accident d'automobile. Mais il va peu à peu s'apercevoir que cet évènement cache en fait une autre réalité...",0,1373216535,,0,,0,0,http://www.youtube.com/watch?v=02zl3V6aonY,,
597,1,film,Abraham Lincoln : Chasseur de Vampires,http://gdata.youtube.com/feeds/api/playlists/3CF11502F56DDC3D?alt=rss,admin,http://fr.web.img3.acsta.net/r_640_600/b_1_d6d6d6/medias/nmedia/18/86/93/28/20001015.jpg,2012,Timur Bekmambetov,"Benjamin Walker, Dominic Cooper, Anthony Mackie",Action,USA,,,"Lorsqu'Abraham Lincoln découvre que des vampires assoiffés de sang se préparent à envahir le pays, il jure de les éliminer les uns après les autres, à coups de hache. C'est alors que se révèle un chasseur hors pair, menant une guerre secrète sans précédent, avant même de devenir l'illustre figure de la guerre de Sécession.",57,1373216535,,0,,1,0,http://www.youtube.com/watch?v=6DSbhCTzj8Q,,
598,1,film,Les Saphirs,http://gdata.youtube.com/feeds/api/playlists/zDIIgrPzv-W0MT5GmcN8iB8ogjmhX-Gw?alt=rss,admin,http://fr.web.img3.acsta.net/r_640_600/b_1_d6d6d6/medias/nmedia/18/92/08/22/20179630.jpg,2012,Wayne Blair,"Chris O'Dowd, Deborah Mailman, Jessica Mauboy",Comédie,AUSTRALIEN,,,"Australie, 1968, trois sœurs aborigènes : Gail, Julie et Cynthia et leur cousine Kay, sont découvertes par Dave, musicien irlandais au caractère bien trempé, amateur de whisky et de soul music. Dave remanie le répertoire du groupe, rebaptisé ""The Sapphires"", et organise une tournée dans les zones de guerre du Vietnam du Sud. Dans le delta du Mékong où elles chantent pour les marines, les filles déchainent les foules, esquivent les balles et tombent amoureuses.",71,1373216535,,0,,1,0,http://www.youtube.com/watch?v=oXsHFDIWkl0,,
599,1,film,Ben Hur,http://gdata.youtube.com/feeds/api/playlists/D6E286D8A8BA3048?alt=rss,admin,http://fr.web.img6.acsta.net/r_640_600/b_1_d6d6d6/medias/nmedia/18/36/25/04/20129392.jpg,1960,William Wyler,"Charlton Heston, Stephen Boyd, Jack Hawkins",Péplum,USA,,,"Judas Ben-Hur, prince de Judée, retrouve son ami d'enfance Messala, venu prendre la tête de la garnison de Jérusalem. Mais leur amitié ne peut résister à leurs caractères différents.Alors qu'une pierre tombe du balcon de la maison familiale de Ben-Hur, manquant de tuer le gouverneur qui paradait plus bas, Messala trahit son ami qu'il sait innocent en l'envoyant aux galères et en jetant en prison sa mère et sa sœur. Ben-Hur jure alors de reconquérir sa liberté et prépare sa vengeance.",52,1373216535,,0,,1,0,http://www.youtube.com/watch?v=0-UlyaNnQvc,,
600,1,film,Rock Forever,http://gdata.youtube.com/feeds/api/playlists/246BBB8642E27844?alt=rss,admin,http://fr.web.img3.acsta.net/r_640_600/b_1_d6d6d6/medias/nmedia/18/89/51/41/20130887.jpg,2012,Adam Shankman,"Tom Cruise, Julianne Hough, Diego Boneta",Comédie musicale,USA,,,"Sherrie, jeune provinciale, rencontre Drew, garçon de la ville, sur le Sunset Strip, alors qu'ils tentent de percer à Hollywood. ""Rock Forever"" raconte leur histoire d'amour à travers les tubes de Def Leppard, Foreigner, Journey, Poison, REO Speedwagon, et Twisted Sister...",61,1373216535,,0,,1,0,http://www.youtube.com/watch?v=DBOsz8HLAGg,,
601,1,film,Starbuck,http://gdata.youtube.com/feeds/api/playlists/CFD2A3DFD831BC11?alt=rss,admin,http://fr.web.img5.acsta.net/r_640_600/b_1_d6d6d6/medias/nmedia/18/82/31/84/20079900.jpg,2012,Ken Scott,"Patrick Huard, Julie Le Breton, Antoine Bertrand",Comédie,CANADA,,,"Alors qu’il s’apprête à être père, David Wosniak, éternel adolescent de 42 ans, découvre être le géniteur anonyme de 533 enfants déterminés à le retrouver.",74,1373216535,,0,,1,0,http://www.youtube.com/watch?v=xaTE6kldTZ4,,
